ParticipantID,Proficiency,WritingType,Epoch,N400_Amp,P600_Amp
24,Low,Inclusive,25,-6.8898,4.3822
24,Low,Inclusive,26,-7.1371,4.304
24,Low,Inclusive,27,-7.1165,4.2395
24,Low,Inclusive,28,-7.1777,3.8614
24,Low,Inclusive,29,-7.0454,4.1953
24,Low,Inclusive,30,-7.0477,3.9832
24,Low,Inclusive,31,-7.048,4.2739
24,Low,Inclusive,32,-6.9947,4.2565
24,Low,Inclusive,33,-7.0885,4.4543
24,Low,Inclusive,34,-7.1644,4.3175
24,Low,Inclusive,35,-6.8107,4.3162
24,Low,Inclusive,36,-7.0184,4.1143
24,Low,Inclusive,37,-6.8326,3.9354
24,Low,Inclusive,38,-7.1335,4.1405
24,Low,Inclusive,39,-6.8024,4.296
24,Low,Inclusive,40,-7.1332,4.1579
25,Low,Generic,1,-3.3601,1.076
25,Low,Generic,2,-3.1212,0.9437
25,Low,Generic,3,-3.0267,1.3836
25,Low,Generic,4,-3.1044,1.1254
25,Low,Generic,5,-3.2905,0.9314
25,Low,Generic,6,-3.3467,1.3167
25,Low,Generic,7,-3.0736,0.9966
25,Low,Generic,8,-3.3228,1.1877
25,Low,Generic,9,-3.4774,1.3363
25,Low,Generic,10,-3.3766,1.1789
25,Low,Generic,11,-3.3358,1.0601
25,Low,Generic,12,-3.2691,1.1749
25,Low,Generic,13,-3.3238,1.0723
25,Low,Generic,14,-3.2201,1.5487
25,Low,Generic,15,-3.247,1.4172
25,Low,Generic,16,-3.4765,1.2496
25,Low,Generic,17,-3.4326,0.9226
25,Low,Generic,18,-3.3789,1.4564
25,Low,Generic,19,-3.1255,1.2666
25,Low,Generic,20,-3.4979,1.1787
25,Low,Generic,21,-3.2227,1.2531
25,Low,Generic,22,-3.5446,1.0399
25,Low,Generic,23,-3.2776,1.3253
25,Low,Generic,24,-3.5974,1.1856
25,Low,Generic,25,-3.2465,1.3879
25,Low,Generic,26,-3.1641,1.3345
25,Low,Generic,27,-3.388,0.8364
25,Low,Generic,28,-3.327,1.4183
25,Low,Generic,29,-3.059,1.3601
25,Low,Generic,30,-3.2036,1.2939
25,Low,Generic,31,-3.3514,1.192
25,Low,Generic,32,-3.0176,1.0295
25,Low,Generic,33,-3.0258,1.1536
25,Low,Generic,34,-3.0692,0.9366
25,Low,Generic,35,-3.1801,1.0706
25,Low,Generic,36,-3.4803,1.2617
25,Low,Generic,37,-3.1166,1.049
25,Low,Generic,38,-3.4929,1.1996
25,Low,Generic,39,-3.2811,1.3277
25,Low,Generic,40,-3.1256,1.2061
25,Low,Inclusive,1,-6.7097,4.2648
25,Low,Inclusive,2,-7.04,3.8977
25,Low,Inclusive,3,-7.0274,4.1527
25,Low,Inclusive,4,-6.844,4.3125
25,Low,Inclusive,5,-7.1649,4.2545
25,Low,Inclusive,6,-6.8873,4.5256
25,Low,Inclusive,7,-6.8549,4.3722
25,Low,Inclusive,8,-6.979,4.2977
25,Low,Inclusive,9,-6.8006,3.9534
25,Low,Inclusive,10,-7.0404,4.0655
25,Low,Inclusive,11,-6.9311,4.466
25,Low,Inclusive,12,-7.0775,3.7419
25,Low,Inclusive,13,-7.0498,4.4027
25,Low,Inclusive,14,-6.9074,4.3056
25,Low,Inclusive,15,-7.03,3.9642
25,Low,Inclusive,16,-6.9107,4.0531
25,Low,Inclusive,17,-6.6604,4.3341
25,Low,Inclusive,18,-7.0751,4.0977
25,Low,Inclusive,19,-7.0019,4.1721
25,Low,Inclusive,20,-6.8205,4.2573
25,Low,Inclusive,21,-7.0977,4.5981
25,Low,Inclusive,22,-6.9806,4.3738
25,Low,Inclusive,23,-7.0792,4.2926
25,Low,Inclusive,24,-6.9413,3.8421
25,Low,Inclusive,25,-6.6857,4.4781
25,Low,Inclusive,26,-7.0476,3.9995
25,Low,Inclusive,27,-6.9359,4.2373
25,Low,Inclusive,28,-6.9346,4.2583
25,Low,Inclusive,29,-6.9121,4.5095
25,Low,Inclusive,30,-6.9028,4.0101
25,Low,Inclusive,31,-6.7836,4.5481
25,Low,Inclusive,32,-6.5152,3.9953
25,Low,Inclusive,33,-6.9516,3.8036
25,Low,Inclusive,34,-6.905,4.1104
25,Low,Inclusive,35,-6.6995,4.0651
25,Low,Inclusive,36,-7.2414,4.1257
25,Low,Inclusive,37,-7.2843,4.3702
25,Low,Inclusive,38,-7.2978,4.2257
25,Low,Inclusive,39,-7.2997,4.1559
25,Low,Inclusive,40,-6.7415,4.2921
26,Low,Generic,1,-3.3975,1.2118
26,Low,Generic,2,-3.2653,1.3125
26,Low,Generic,3,-3.473,1.3365
26,Low,Generic,4,-3.6737,1.092
26,Low,Generic,5,-3.3412,1.3447
26,Low,Generic,6,-3.2646,0.9369
26,Low,Generic,7,-3.4157,1.2577
26,Low,Generic,8,-3.2799,1.1022
26,Low,Generic,9,-3.3401,1.3572
26,Low,Generic,10,-3.3457,1.2004
26,Low,Generic,11,-2.9425,0.9333
26,Low,Generic,12,-3.5458,1.3747
26,Low,Generic,13,-3.3698,1.1544
26,Low,Generic,14,-3.3852,1.166
26,Low,Generic,15,-3.0282,1.3784
26,Low,Generic,16,-3.1387,0.9348
26,Low,Generic,17,-3.4407,0.6502
26,Low,Generic,18,-3.3894,1.4093
26,Low,Generic,19,-3.1905,1.1737
26,Low,Generic,20,-3.2713,1.0802
26,Low,Generic,21,-3.2373,1.3712
26,Low,Generic,22,-3.5104,1.2779
26,Low,Generic,23,-3.1281,1.135
26,Low,Generic,24,-3.1629,1.7809
26,Low,Generic,25,-3.2837,1.2967
26,Low,Generic,26,-3.3787,1.2543
26,Low,Generic,27,-3.199,1.257
26,Low,Generic,28,-3.421,1.2593
26,Low,Generic,29,-3.0487,1.3077
26,Low,Generic,30,-3.1237,1.1706
26,Low,Generic,31,-3.1555,1.2739
26,Low,Generic,32,-3.4106,1.2817
26,Low,Generic,33,-3.4168,1.0914
26,Low,Generic,34,-3.2396,1.2774
26,Low,Generic,35,-3.4464,1.4288
26,Low,Generic,36,-3.1822,1.0771
26,Low,Generic,37,-3.4986,1.189
26,Low,Generic,38,-3.3349,1.2406
26,Low,Generic,39,-3.3225,0.8165
26,Low,Generic,40,-3.3263,1.1569
26,Low,Inclusive,1,-6.893,4.0804
26,Low,Inclusive,2,-6.7362,3.8377
26,Low,Inclusive,3,-6.7913,4.1751
26,Low,Inclusive,4,-6.8591,4.236
26,Low,Inclusive,5,-6.8171,4.1425
26,Low,Inclusive,6,-7.1528,4.5041
26,Low,Inclusive,7,-7.005,4.2643
26,Low,Inclusive,8,-6.8028,4.0136
26,Low,Inclusive,9,-6.8987,4.102
26,Low,Inclusive,10,-7.0078,4.2345
26,Low,Inclusive,11,-7.213,4.0642
26,Low,Inclusive,12,-6.7853,4.3972
26,Low,Inclusive,13,-6.9974,4.2686
26,Low,Inclusive,14,-7.0321,4.4913
26,Low,Inclusive,15,-7.0181,4.2664
26,Low,Inclusive,16,-6.8161,4.0645
26,Low,Inclusive,17,-6.7542,3.9139
26,Low,Inclusive,18,-6.7436,4.1455
26,Low,Inclusive,19,-7.0244,3.842
26,Low,Inclusive,20,-7.0562,4.012
26,Low,Inclusive,21,-7.0791,4.1925
26,Low,Inclusive,22,-6.8443,4.2615
26,Low,Inclusive,23,-6.9418,4.0009
26,Low,Inclusive,24,-7.1201,4.5797
26,Low,Inclusive,25,-7.0983,4.5512
26,Low,Inclusive,26,-7.0245,4.2205
26,Low,Inclusive,27,-6.8274,4.4744
26,Low,Inclusive,28,-7.0046,4.1424
26,Low,Inclusive,29,-6.9964,4.2876
26,Low,Inclusive,30,-6.8543,4.2208
26,Low,Inclusive,31,-6.8952,4.5477
26,Low,Inclusive,32,-6.9308,4.2823
26,Low,Inclusive,33,-7.2158,3.6939
26,Low,Inclusive,34,-6.9297,4.201
26,Low,Inclusive,35,-7.0652,4.2687
26,Low,Inclusive,36,-6.9971,4.4456
26,Low,Inclusive,37,-6.9751,4.0706
26,Low,Inclusive,38,-6.8395,4.1766
26,Low,Inclusive,39,-6.909,4.1245
26,Low,Inclusive,40,-7.0855,4.2368
27,Low,Generic,1,-3.2661,1.314
27,Low,Generic,2,-3.3083,0.8507
27,Low,Generic,3,-3.3329,1.3768
27,Low,Generic,4,-3.3126,1.1687
27,Low,Generic,5,-3.12,1.0756
27,Low,Generic,6,-3.4994,1.1859
27,Low,Generic,7,-3.3406,1.0248
27,Low,Generic,8,-3.2943,1.3163
27,Low,Generic,9,-3.2694,1.2794
27,Low,Generic,10,-2.996,1.1494
27,Low,Generic,11,-3.2262,1.1162
27,Low,Generic,12,-3.395,1.101
27,Low,Generic,13,-3.3398,1.2899
27,Low,Generic,14,-2.9156,1.0748
27,Low,Generic,15,-3.3305,1.2054
27,Low,Generic,16,-3.2086,1.2707
27,Low,Generic,17,-3.0754,0.7327
27,Low,Generic,18,-3.626,1.1188
27,Low,Generic,19,-3.1034,0.9049
27,Low,Generic,20,-3.7191,1.3322
27,Low,Generic,21,-3.2315,1.0
27,Low,Generic,22,-3.4158,1.0241
27,Low,Generic,23,-3.2514,1.0927
27,Low,Generic,24,-3.1939,0.6471
27,Low,Generic,25,-3.3965,0.9928
27,Low,Generic,26,-3.3065,1.1104
27,Low,Generic,27,-3.1483,0.8461
27,Low,Generic,28,-3.2612,1.3297
27,Low,Generic,29,-2.9895,1.1216
27,Low,Generic,30,-3.2193,0.8572
27,Low,Generic,31,-3.6268,1.387
27,Low,Generic,32,-3.2688,1.4537
27,Low,Generic,33,-3.474,1.322
27,Low,Generic,34,-2.9877,1.3019
27,Low,Generic,35,-3.2265,1.2197
27,Low,Generic,36,-3.5036,1.4891
27,Low,Generic,37,-3.3596,1.3189
27,Low,Generic,38,-3.5025,0.9821
27,Low,Generic,39,-3.0527,1.1485
27,Low,Generic,40,-3.05,1.2024
27,Low,Inclusive,1,-7.2643,4.3984
27,Low,Inclusive,2,-7.0765,4.3597
27,Low,Inclusive,3,-6.9842,3.9114
27,Low,Inclusive,4,-6.9634,4.6592
27,Low,Inclusive,5,-6.9141,4.2085
27,Low,Inclusive,6,-6.8267,4.2621
27,Low,Inclusive,7,-6.9566,4.0017
27,Low,Inclusive,8,-6.9529,4.4271
27,Low,Inclusive,9,-7.1134,4.5049
27,Low,Inclusive,10,-7.0018,4.0424
27,Low,Inclusive,11,-6.8384,4.1626
27,Low,Inclusive,12,-6.8741,4.1616
27,Low,Inclusive,13,-6.997,4.3187
27,Low,Inclusive,14,-6.9444,3.8209
27,Low,Inclusive,15,-7.1562,4.4059
27,Low,Inclusive,16,-7.0078,4.1153
27,Low,Inclusive,17,-7.1918,4.0041
27,Low,Inclusive,18,-7.2913,4.1997
27,Low,Inclusive,19,-7.0778,4.0267
27,Low,Inclusive,20,-6.9982,4.2928
27,Low,Inclusive,21,-6.674,3.9176
27,Low,Inclusive,22,-6.8141,4.4146
27,Low,Inclusive,23,-7.1049,4.2606
27,Low,Inclusive,24,-7.0566,4.2571
27,Low,Inclusive,25,-6.7616,4.3411
27,Low,Inclusive,26,-6.9117,4.1339
27,Low,Inclusive,27,-7.2106,4.1783
27,Low,Inclusive,28,-6.807,3.9146
27,Low,Inclusive,29,-7.1463,4.2453
27,Low,Inclusive,30,-7.1357,4.0615
27,Low,Inclusive,31,-7.0515,3.9469
27,Low,Inclusive,32,-7.1341,4.3607
27,Low,Inclusive,33,-7.1841,3.9004
27,Low,Inclusive,34,-7.0825,4.3664
27,Low,Inclusive,35,-7.0175,4.1271
27,Low,Inclusive,36,-6.9813,3.8709
27,Low,Inclusive,37,-6.9138,4.2967
27,Low,Inclusive,38,-7.0494,4.4212
27,Low,Inclusive,39,-7.1571,4.4456
27,Low,Inclusive,40,-6.9648,4.1527
28,Low,Generic,1,-3.271,1.1965
28,Low,Generic,2,-3.085,1.0027
28,Low,Generic,3,-3.3824,1.4253
28,Low,Generic,4,-3.3573,1.3981
28,Low,Generic,5,-3.0131,1.1376
28,Low,Generic,6,-3.1658,0.9873
28,Low,Generic,7,-3.1548,1.2579
28,Low,Generic,8,-3.197,1.0889
28,Low,Generic,9,-3.5172,1.3187
28,Low,Generic,10,-3.5775,1.1545
28,Low,Generic,11,-3.1268,1.2564
28,Low,Generic,12,-2.9757,1.423
28,Low,Generic,13,-3.3661,1.2235
28,Low,Generic,14,-3.2751,0.9016
28,Low,Generic,15,-3.4091,1.1058
28,Low,Generic,16,-3.5734,1.2275
28,Low,Generic,17,-3.3054,0.8834
28,Low,Generic,18,-3.2074,1.3612
28,Low,Generic,19,-3.2339,1.1532
28,Low,Generic,20,-3.1793,1.354
28,Low,Generic,21,-3.2219,1.0531
28,Low,Generic,22,-3.2265,1.4571
28,Low,Generic,23,-3.3575,1.6376
28,Low,Generic,24,-3.3468,1.2245
28,Low,Generic,25,-3.3689,1.2627
28,Low,Generic,26,-3.5293,1.1088
28,Low,Generic,27,-3.4318,1.2451
28,Low,Generic,28,-3.1188,1.3472
28,Low,Generic,29,-3.6237,1.6264
28,Low,Generic,30,-3.2237,1.0627
28,Low,Generic,31,-3.2444,1.2532
28,Low,Generic,32,-3.368,1.2576
28,Low,Generic,33,-3.3591,1.1371
28,Low,Generic,34,-3.3709,0.9315
28,Low,Generic,35,-3.2461,1.3351
28,Low,Generic,36,-3.1908,1.382
28,Low,Generic,37,-3.2193,1.1115
28,Low,Generic,38,-3.1421,0.9465
28,Low,Generic,39,-3.4031,1.0252
28,Low,Generic,40,-3.106,1.4066
28,Low,Inclusive,1,-6.9149,4.4344
28,Low,Inclusive,2,-7.1199,4.2897
28,Low,Inclusive,3,-7.0068,4.3894
28,Low,Inclusive,4,-7.0053,4.143
28,Low,Inclusive,5,-6.9069,4.3952
28,Low,Inclusive,6,-7.0883,4.2078
28,Low,Inclusive,7,-7.1468,3.7204
28,Low,Inclusive,8,-6.9579,4.3418
28,Low,Inclusive,9,-6.9487,3.8301
28,Low,Inclusive,10,-7.0406,3.7763
28,Low,Inclusive,11,-6.7825,4.0028
28,Low,Inclusive,12,-6.7997,4.4092
28,Low,Inclusive,13,-7.1231,3.9934
28,Low,Inclusive,14,-6.9354,4.0511
28,Low,Inclusive,15,-6.9726,4.1234
28,Low,Inclusive,16,-7.2552,3.7739
28,Low,Inclusive,17,-6.954,4.1077
28,Low,Inclusive,18,-7.071,4.3592
28,Low,Inclusive,19,-6.812,4.1655
28,Low,Inclusive,20,-7.0391,4.32
28,Low,Inclusive,21,-7.1915,4.2646
28,Low,Inclusive,22,-6.9052,4.356
28,Low,Inclusive,23,-7.2785,4.0677
28,Low,Inclusive,24,-7.1197,4.24
28,Low,Inclusive,25,-6.9159,4.5193
28,Low,Inclusive,26,-7.0622,4.1205
28,Low,Inclusive,27,-6.8155,4.2793
28,Low,Inclusive,28,-6.7979,4.2777
28,Low,Inclusive,29,-7.1616,3.9534
28,Low,Inclusive,30,-7.2207,4.3524
28,Low,Inclusive,31,-6.8097,4.5899
28,Low,Inclusive,32,-6.8615,4.4526
28,Low,Inclusive,33,-7.075,3.9887
28,Low,Inclusive,34,-6.8605,4.3035
28,Low,Inclusive,35,-6.9719,4.2975
28,Low,Inclusive,36,-6.9395,4.4768
28,Low,Inclusive,37,-6.7938,4.3288
28,Low,Inclusive,38,-6.8611,4.3228
28,Low,Inclusive,39,-7.0572,4.3713
28,Low,Inclusive,40,-7.1972,4.4308
29,Low,Generic,1,-3.4472,1.2752
29,Low,Generic,2,-3.3948,1.3287
29,Low,Generic,3,-3.2731,0.899
29,Low,Generic,4,-3.2049,1.1024
29,Low,Generic,5,-3.1358,1.2183
29,Low,Generic,6,-3.2087,1.0265
29,Low,Generic,7,-3.3564,1.1263
29,Low,Generic,8,-3.1395,1.5535
29,Low,Generic,9,-3.3888,1.4334
29,Low,Generic,10,-3.5935,0.9792
29,Low,Generic,11,-3.4118,0.9475
29,Low,Generic,12,-3.5055,1.3006
29,Low,Generic,13,-3.3001,1.2939
29,Low,Generic,14,-3.1644,1.2711
29,Low,Generic,15,-3.1693,1.2041
29,Low,Generic,16,-3.446,1.4296
29,Low,Generic,17,-3.3564,1.0309
29,Low,Generic,18,-3.2947,1.0354
29,Low,Generic,19,-3.3306,1.2868
29,Low,Generic,20,-3.2157,1.0384
29,Low,Generic,21,-3.3412,1.4329
29,Low,Generic,22,-3.1935,1.633
29,Low,Generic,23,-3.091,1.4469
29,Low,Generic,24,-3.4762,1.3708
29,Low,Generic,25,-3.276,1.1078
29,Low,Generic,26,-3.2428,1.407
29,Low,Generic,27,-3.1929,1.0423
29,Low,Generic,28,-3.1566,1.0905
29,Low,Generic,29,-3.2355,1.1573
29,Low,Generic,30,-3.3008,1.3712
29,Low,Generic,31,-3.424,1.607
29,Low,Generic,32,-3.5412,1.0985
29,Low,Generic,33,-3.2125,1.3349
29,Low,Generic,34,-3.2831,1.2065
29,Low,Generic,35,-3.2064,1.1718
29,Low,Generic,36,-3.059,1.3859
29,Low,Generic,37,-3.1371,1.0248
29,Low,Generic,38,-3.2799,1.1579
29,Low,Generic,39,-3.4188,1.29
29,Low,Generic,40,-3.3486,1.3491
29,Low,Inclusive,1,-7.1485,4.5638
29,Low,Inclusive,2,-7.1224,4.2639
29,Low,Inclusive,3,-6.8692,4.1059
29,Low,Inclusive,4,-6.8601,3.9742
29,Low,Inclusive,5,-6.7702,4.2228
29,Low,Inclusive,6,-7.0775,4.1602
29,Low,Inclusive,7,-6.8667,4.1031
29,Low,Inclusive,8,-7.1004,4.1757
29,Low,Inclusive,9,-7.1645,4.5841
29,Low,Inclusive,10,-7.073,4.3863
29,Low,Inclusive,11,-6.9566,4.0231
29,Low,Inclusive,12,-6.9889,4.3768
29,Low,Inclusive,13,-7.0162,4.4586
29,Low,Inclusive,14,-6.8348,4.4038
29,Low,Inclusive,15,-7.0569,4.004
29,Low,Inclusive,16,-7.08,4.2592
29,Low,Inclusive,17,-6.9061,3.7857
29,Low,Inclusive,18,-6.9892,4.2516
29,Low,Inclusive,19,-7.0296,4.4783
29,Low,Inclusive,20,-6.9247,4.482
29,Low,Inclusive,21,-7.0204,4.4075
29,Low,Inclusive,22,-6.7427,4.4823
29,Low,Inclusive,23,-7.1518,4.1693
29,Low,Inclusive,24,-7.0398,4.3179
29,Low,Inclusive,25,-6.885,4.0522
29,Low,Inclusive,26,-6.9778,3.816
29,Low,Inclusive,27,-6.7717,4.1175
29,Low,Inclusive,28,-6.9796,4.1581
29,Low,Inclusive,29,-6.8161,3.6525
29,Low,Inclusive,30,-6.9905,4.1988
29,Low,Inclusive,31,-7.056,4.5652
29,Low,Inclusive,32,-7.1211,4.3744
29,Low,Inclusive,33,-6.9346,4.4723
29,Low,Inclusive,34,-7.0881,4.0734
29,Low,Inclusive,35,-6.8236,4.3051
29,Low,Inclusive,36,-7.2197,4.1121
29,Low,Inclusive,37,-6.93,4.3876
29,Low,Inclusive,38,-7.0899,3.6371
29,Low,Inclusive,39,-6.9095,3.9759
29,Low,Inclusive,40,-7.2906,3.6535
30,Low,Generic,1,-3.1459,1.2437
30,Low,Generic,2,-3.3018,1.4958
30,Low,Generic,3,-3.1724,1.5413
30,Low,Generic,4,-3.4769,1.2111
30,Low,Generic,5,-3.5105,1.1721
30,Low,Generic,6,-3.3053,1.3433
30,Low,Generic,7,-3.2612,1.3427
30,Low,Generic,8,-3.1625,1.649
30,Low,Generic,9,-3.3153,1.0298
30,Low,Generic,10,-3.2311,1.0575
30,Low,Generic,11,-3.0457,1.1614
30,Low,Generic,12,-3.3528,1.1237
30,Low,Generic,13,-3.1602,1.1865
30,Low,Generic,14,-3.3643,1.5511
30,Low,Generic,15,-3.3964,1.2251
30,Low,Generic,16,-3.1702,0.8917
30,Low,Generic,17,-3.196,1.007
30,Low,Generic,18,-3.1446,1.0255
30,Low,Generic,19,-3.1641,1.4392
30,Low,Generic,20,-3.1388,1.2683
30,Low,Generic,21,-3.3027,1.1027
30,Low,Generic,22,-3.0473,1.0781
30,Low,Generic,23,-3.4236,1.3511
30,Low,Generic,24,-3.3874,1.028
30,Low,Generic,25,-3.4845,1.1214
30,Low,Generic,26,-3.2804,1.2666
30,Low,Generic,27,-3.1253,1.3234
30,Low,Generic,28,-3.2966,1.1784
30,Low,Generic,29,-3.1915,1.4725
30,Low,Generic,30,-3.2491,1.1242
30,Low,Generic,31,-3.4169,0.929
30,Low,Generic,32,-3.1681,1.3336
30,Low,Generic,33,-3.1814,1.1923
30,Low,Generic,34,-3.057,1.1212
30,Low,Generic,35,-3.1247,1.2103
30,Low,Generic,36,-3.3593,1.3365
30,Low,Generic,37,-3.2066,1.2894
30,Low,Generic,38,-3.2558,1.2104
30,Low,Generic,39,-2.9097,1.4549
30,Low,Generic,40,-3.1596,1.2404
30,Low,Inclusive,1,-6.8369,4.3236
30,Low,Inclusive,2,-6.9841,4.1593
30,Low,Inclusive,3,-7.0001,3.5859
30,Low,Inclusive,4,-6.9564,4.1223
30,Low,Inclusive,5,-6.7491,4.2239
30,Low,Inclusive,6,-7.1663,4.21
30,Low,Inclusive,7,-7.1449,4.3147
30,Low,Inclusive,8,-6.9444,4.4116
30,Low,Inclusive,9,-7.1066,4.2268
30,Low,Inclusive,10,-7.1928,4.3603
30,Low,Inclusive,11,-6.9102,4.3192
30,Low,Inclusive,12,-6.9878,4.303
30,Low,Inclusive,13,-6.7473,4.163
30,Low,Inclusive,14,-6.9672,4.0028
30,Low,Inclusive,15,-7.1182,4.2396
30,Low,Inclusive,16,-6.8224,4.1687
30,Low,Inclusive,17,-7.0234,4.1386
30,Low,Inclusive,18,-7.0682,4.279
30,Low,Inclusive,19,-7.2126,4.4762
30,Low,Inclusive,20,-7.0878,4.3644
30,Low,Inclusive,21,-7.1785,4.3538
30,Low,Inclusive,22,-6.8872,4.2968
30,Low,Inclusive,23,-7.1372,4.2699
30,Low,Inclusive,24,-7.1655,4.1694
30,Low,Inclusive,25,-6.8336,4.3793
30,Low,Inclusive,26,-6.9857,4.025
30,Low,Inclusive,27,-6.8912,4.2239
30,Low,Inclusive,28,-7.336,4.3765
30,Low,Inclusive,29,-6.9916,4.4605
30,Low,Inclusive,30,-7.1523,3.5847
30,Low,Inclusive,31,-6.9461,4.2783
30,Low,Inclusive,32,-7.2416,4.0243
30,Low,Inclusive,33,-6.5747,4.1589
30,Low,Inclusive,34,-6.8784,4.0899
30,Low,Inclusive,35,-7.3015,4.1859
30,Low,Inclusive,36,-7.0278,4.14
30,Low,Inclusive,37,-7.0052,4.2729
30,Low,Inclusive,38,-7.0105,3.9672
30,Low,Inclusive,39,-6.9151,3.8301
30,Low,Inclusive,40,-7.2956,4.3678
31,Low,Generic,1,-3.1919,1.2065
31,Low,Generic,2,-3.4773,1.0764
31,Low,Generic,3,-3.3074,0.8988
31,Low,Generic,4,-3.3789,1.3485
31,Low,Generic,5,-3.0539,1.1341
31,Low,Generic,6,-3.1545,0.8352
31,Low,Generic,7,-3.1691,1.0572
31,Low,Generic,8,-3.2219,1.1684
31,Low,Generic,9,-3.0699,1.0431
31,Low,Generic,10,-3.1739,1.1621
31,Low,Generic,11,-3.2917,1.1812
31,Low,Generic,12,-3.3949,1.2152
31,Low,Generic,13,-3.2774,1.2662
31,Low,Generic,14,-3.2553,1.3776
31,Low,Generic,15,-3.1295,1.0079
31,Low,Generic,16,-3.1377,0.9807
31,Low,Generic,17,-3.1798,1.3419
31,Low,Generic,18,-3.5547,1.2366
31,Low,Generic,19,-3.3383,1.0662
31,Low,Generic,20,-3.0654,1.0873
31,Low,Generic,21,-3.389,1.2331
31,Low,Generic,22,-3.1652,1.1897
31,Low,Generic,23,-3.093,1.3242
31,Low,Generic,24,-3.5947,1.1121
31,Low,Generic,25,-3.3523,1.3139
31,Low,Generic,26,-3.6617,1.7278
31,Low,Generic,27,-3.1883,1.2478
31,Low,Generic,28,-3.0908,1.6867
31,Low,Generic,29,-3.1374,1.4078
31,Low,Generic,30,-3.2484,1.1897
31,Low,Generic,31,-3.3394,1.0528
31,Low,Generic,32,-3.3711,0.9479
31,Low,Generic,33,-3.2794,0.8811
31,Low,Generic,34,-3.2394,1.2107
31,Low,Generic,35,-3.246,1.1136
31,Low,Generic,36,-2.8065,1.49
31,Low,Generic,37,-3.4547,1.2646
31,Low,Generic,38,-3.3592,1.0151
31,Low,Generic,39,-3.469,1.3044
31,Low,Generic,40,-3.3702,1.4116
31,Low,Inclusive,1,-6.8389,4.4948
31,Low,Inclusive,2,-7.1159,4.3151
31,Low,Inclusive,3,-6.8931,4.1252
31,Low,Inclusive,4,-7.1038,4.5419
31,Low,Inclusive,5,-6.9539,4.3472
31,Low,Inclusive,6,-7.1113,3.9761
31,Low,Inclusive,7,-7.0734,4.1952
31,Low,Inclusive,8,-7.1476,4.218
31,Low,Inclusive,9,-7.2413,3.996
31,Low,Inclusive,10,-6.8874,4.3408
31,Low,Inclusive,11,-7.0468,4.0164
31,Low,Inclusive,12,-7.1421,4.1453
31,Low,Inclusive,13,-6.8913,4.4056
31,Low,Inclusive,14,-7.0625,3.9893
31,Low,Inclusive,15,-6.9478,4.0553
31,Low,Inclusive,16,-7.0657,4.4851
31,Low,Inclusive,17,-6.8639,4.2516
31,Low,Inclusive,18,-7.1788,4.2623
31,Low,Inclusive,19,-6.8286,4.1449
31,Low,Inclusive,20,-6.7853,4.4785
31,Low,Inclusive,21,-6.7384,4.281
31,Low,Inclusive,22,-6.8999,4.5028
31,Low,Inclusive,23,-6.9209,4.1198
31,Low,Inclusive,24,-7.0553,4.2677
31,Low,Inclusive,25,-7.1816,4.1913
31,Low,Inclusive,26,-6.8235,3.7817
31,Low,Inclusive,27,-6.7578,4.4445
31,Low,Inclusive,28,-7.057,4.3287
31,Low,Inclusive,29,-6.9875,4.466
31,Low,Inclusive,30,-6.8406,3.94
31,Low,Inclusive,31,-6.8999,4.1789
31,Low,Inclusive,32,-6.9756,4.0744
31,Low,Inclusive,33,-6.7258,4.428
31,Low,Inclusive,34,-7.099,3.9531
31,Low,Inclusive,35,-7.0459,4.3069
31,Low,Inclusive,36,-6.952,4.4706
31,Low,Inclusive,37,-6.8695,4.4139
31,Low,Inclusive,38,-6.939,3.9421
31,Low,Inclusive,39,-7.0174,4.432
31,Low,Inclusive,40,-6.9957,4.3206
32,Low,Generic,1,-3.3158,1.012
32,Low,Generic,2,-3.2865,1.2798
32,Low,Generic,3,-3.3664,1.1709
32,Low,Generic,4,-3.4089,1.4418
32,Low,Generic,5,-3.3122,1.5086
32,Low,Generic,6,-3.0387,1.2018
32,Low,Generic,7,-3.4193,0.8008
32,Low,Generic,8,-3.4888,0.9432
32,Low,Generic,9,-3.0612,1.2412
32,Low,Generic,10,-3.2096,0.7739
32,Low,Generic,11,-3.4477,1.3954
32,Low,Generic,12,-3.225,1.1886
32,Low,Generic,13,-3.1833,1.5452
32,Low,Generic,14,-3.3012,1.2319
32,Low,Generic,15,-3.2391,1.6964
32,Low,Generic,16,-3.5829,1.3546
32,Low,Generic,17,-3.2852,1.3314
32,Low,Generic,18,-3.3666,1.2082
32,Low,Generic,19,-3.1613,1.8406
32,Low,Generic,20,-3.1468,1.0484
32,Low,Generic,21,-3.3316,1.1273
32,Low,Generic,22,-3.5373,1.152
32,Low,Generic,23,-3.1581,0.9632
32,Low,Generic,24,-3.1107,1.3156
32,Low,Generic,25,-3.3781,1.1897
32,Low,Generic,26,-3.0283,1.3647
32,Low,Generic,27,-3.2667,1.1705
32,Low,Generic,28,-3.2565,1.1156
32,Low,Generic,29,-3.5837,1.6264
32,Low,Generic,30,-3.2447,1.2976
32,Low,Generic,31,-3.2767,1.071
32,Low,Generic,32,-3.2959,0.8981
32,Low,Generic,33,-2.9264,0.9711
32,Low,Generic,34,-3.4228,1.1299
32,Low,Generic,35,-3.0748,1.2209
32,Low,Generic,36,-3.4534,1.4689
